id,logId,categoryId,factionId,level,name,typeId,rarityId,description,active,xoID,quantity,releaseId,accuracy,addsEnergy,blastPower,cabinPower,damage,durability,energyDrain,featureBlastPercent,featureBulletPercent,featureFirePercent,featureMeleePercent,featurePassthroughPercent,fireRate,fuelReserves,increasesDurability,increasesReputationPercent,mass,massLimit,maxAmmo,maxCabinSpeed,maxChassisSpeed,perks,power,ps,range,timeToOverheating,tonnage,topSpeed,marketDef,userId
151,,6,99,0,Horns,2,3,,true,151,1,27,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,,0,23,0,0,0,0,CarPart_Horns01,clmpbq6vp0000mtx4cyyep6et
152,,3,4,1,RD-1 Listener,23,2,,true,152,1,26,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,,0,115,0,0,0,0,CarPart_RadarSmall_rare,clmpbq6vp0000mtx4cyyep6et
153,,6,99,0,Hell pipes,2,1,,true,153,1,27,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,,0,8,0,0,0,0,CarPart_Exhaust3,clmpbq6vp0000mtx4cyyep6et
155,,6,99,0,Large speaker,2,4,,true,155,1,27,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,,0,37,0,0,0,0,CarPart_Speakers_Big,clmpbq6vp0000mtx4cyyep6et
156,,6,99,0,Spoiler,2,6,,true,156,1,42,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,,0,20,0,0,0,0,CarPart_Wing,clmpbq6vp0000mtx4cyyep6et
157,,6,99,0,Brake light,68,6,,true,157,1,27,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,,0,16,0,0,0,0,CarPart_Brakelights1,clmpbq6vp0000mtx4cyyep6et
158,,7,99,0,Pattern: Checkers,10,3,,true,158,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_checker,clmpbq6vp0000mtx4cyyep6et
160,,7,99,0,Pattern: Forest,10,3,,true,160,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_ForestCamuflage,clmpbq6vp0000mtx4cyyep6et
161,,6,99,0,Medium spare,2,2,,true,161,1,27,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,,0,19,0,0,0,0,CarPart_SpareTire,clmpbq6vp0000mtx4cyyep6et
162,,6,99,0,Eagle,2,3,,true,162,1,27,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,,0,25,0,0,0,0,CarPart_Eagle,clmpbq6vp0000mtx4cyyep6et
163,,4,1,0,Medium wheel ST,74,1,,true,163,1,26,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,,-15,40,0,0,415,0,CarPart_WheelMed_RS_rare,clmpbq6vp0000mtx4cyyep6et
164,,6,99,0,Small speaker,2,3,,true,164,1,27,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,,0,26,0,0,0,0,CarPart_Speakers_Small,clmpbq6vp0000mtx4cyyep6et
165,,3,1,0,Car jack,27,1,,true,165,1,26,0,0,0,0,0,112,1,0,0,0,0,0,0,0,0,0,160,0,0,0,0,,0,85,0,0,0,0,CarPart_Lifter,clmpbq6vp0000mtx4cyyep6et
166,,6,99,0,Skull,2,6,,true,166,1,27,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,,0,18,0,0,0,0,CarPart_Skull01,clmpbq6vp0000mtx4cyyep6et
167,,6,99,0,Headlights set,85,1,,true,167,1,27,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,,0,8,0,0,0,0,CarPart_Headlights4,clmpbq6vp0000mtx4cyyep6et
168,,8,99,0,Electronics x100,25,1,,true,168,100,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Res_Scrap_Epic_100,clmpbq6vp0000mtx4cyyep6et
170,,7,99,0,Material: Carbon,10,5,,true,170,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_Carbon,clmpbq6vp0000mtx4cyyep6et
171,,7,99,0,Pattern: Dune,10,3,,true,171,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_SandCamuflage,clmpbq6vp0000mtx4cyyep6et
172,,3,1,0,Radio,24,1,,true,172,1,26,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,,0,65,0,0,0,0,CarPart_ModuleRadio,clmpbq6vp0000mtx4cyyep6et
173,,3,1,0,RS-1 Ruby,23,1,,true,173,1,26,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,,0,65,0,0,0,0,CarPart_RadarSmall,clmpbq6vp0000mtx4cyyep6et
174,,6,99,0,Headlights,85,1,,true,174,1,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,,0,7,0,0,0,0,CarPart_Headlights2,clmpbq6vp0000mtx4cyyep6et
176,,4,1,0,Small wheel,75,1,,true,176,1,26,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,,-6,40,0,0,380,0,CarPart_WheelSmall_R,clmpbq6vp0000mtx4cyyep6et
177,,7,99,0,Wasteland,10,1,,true,177,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_Brown01,clmpbq6vp0000mtx4cyyep6et
178,,7,99,0,Heavy clouds,10,1,,true,178,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_Grey03,clmpbq6vp0000mtx4cyyep6et
180,,6,99,0,Headlight,85,1,,true,180,1,27,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,,0,6,0,0,0,0,CarPart_Headlights,clmpbq6vp0000mtx4cyyep6et
181,,6,99,0,Fluorescent lamp,85,1,,true,181,1,27,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,,0,8,0,0,0,0,CarPart_Headlights3,clmpbq6vp0000mtx4cyyep6et
182,,6,99,0,Hell lamp,85,1,,true,182,1,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,,0,7,0,0,0,0,CarPart_Headlights5,clmpbq6vp0000mtx4cyyep6et
183,,7,99,0,Material: Grid,10,3,,true,183,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_Grid,clmpbq6vp0000mtx4cyyep6et
184,,7,99,0,Victory,10,2,,true,184,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_Red03,clmpbq6vp0000mtx4cyyep6et
186,,4,1,0,Medium wheel,74,1,,true,186,1,26,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,,-8,40,0,0,750,0,CarPart_WheelMed_R_rare,clmpbq6vp0000mtx4cyyep6et
187,,7,99,0,Red giant,10,6,,true,187,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_Red01,clmpbq6vp0000mtx4cyyep6et
188,,6,99,0,Bedroll,2,1,,true,188,1,27,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,,0,8,0,0,0,0,CarPart_Bag03,clmpbq6vp0000mtx4cyyep6et
191,,7,99,0,Bumblebee,10,2,,true,191,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_Yellow03,clmpbq6vp0000mtx4cyyep6et
193,,6,99,0,Brace,2,1,,true,193,1,27,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,,0,8,0,0,0,0,CarPart_Brace,clmpbq6vp0000mtx4cyyep6et
196,,7,99,0,Coral,10,2,,true,196,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_Pink02,clmpbq6vp0000mtx4cyyep6et
201,,8,99,0,Electronics x10,25,1,,true,201,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Res_Scrap_Epic_10,clmpbq6vp0000mtx4cyyep6et
202,,7,99,0,Haze,10,1,,true,202,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_Grey01,clmpbq6vp0000mtx4cyyep6et
208,,7,99,0,Pattern: Sea,10,3,,true,208,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_SeaCamuflage,clmpbq6vp0000mtx4cyyep6et
209,,8,99,0,Relic container,8,5,,true,209,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Chest_Relic,clmpbq6vp0000mtx4cyyep6et
210,,9,99,0,Defender of the Fatherland,52,1,,true,210,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_23feb2018_wolf,clmpbq6vp0000mtx4cyyep6et
213,,7,99,0,New Year,10,3,,true,213,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_NewYear2016,clmpbq6vp0000mtx4cyyep6et
218,,7,99,0,Midnight,10,2,,true,218,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_Black,clmpbq6vp0000mtx4cyyep6et
219,,6,99,0,Tail light,68,6,,true,219,1,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,,0,17,0,0,0,0,CarPart_Brakelights2,clmpbq6vp0000mtx4cyyep6et
221,,8,99,0,Wires x1000,25,1,,true,221,1000,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Res_Scrap_Rare_1000,clmpbq6vp0000mtx4cyyep6et
222,,7,99,0,Khaki 3,10,1,,true,222,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_Khaki03,clmpbq6vp0000mtx4cyyep6et
224,,7,99,0,Twilight,10,1,,true,224,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_Blue03,clmpbq6vp0000mtx4cyyep6et
225,,7,99,0,Iguana,10,1,,true,225,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_Green04,clmpbq6vp0000mtx4cyyep6et
226,,9,99,0,Cherry,10,1,,true,226,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_CherryNine,clmpbq6vp0000mtx4cyyep6et
227,,7,99,0,Ashes,10,1,,true,227,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_Gray,clmpbq6vp0000mtx4cyyep6et
228,,1,99,0,Dusk,55,3,,true,228,1,27,0,12,0,4.9,0,280,0,0,0,0,0,0,0,0,0,0,850,8600,0,100,0,,0,1800,0,0,4200,0,Dye_Orange02,clmpbq6vp0000mtx4cyyep6et
229,,7,99,0,Ocean,10,6,,true,229,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_Violet02,clmpbq6vp0000mtx4cyyep6et
230,,7,99,0,Khaki 2,10,1,,true,230,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_GreenKhaki,clmpbq6vp0000mtx4cyyep6et
302,,7,99,0,Dark red,10,5,,true,302,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_Red4,clmpbq6vp0000mtx4cyyep6et
303,,7,99,0,Pattern: Scorched Earth,10,5,,true,303,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_BlackScratch,clmpbq6vp0000mtx4cyyep6et
304,,7,99,0,Lone ranger' stars,10,3,,true,304,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_USstars,clmpbq6vp0000mtx4cyyep6et
305,,7,99,0,Lone ranger' stripes,10,3,,true,305,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_USline,clmpbq6vp0000mtx4cyyep6et
307,,6,99,0,Run you fools!',39,2,,true,307,1,27,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,,0,11,0,0,0,0,CarPart_Roadsign_05,clmpbq6vp0000mtx4cyyep6et
308,,6,99,0,Duck,2,3,,true,308,1,27,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,,0,24,0,0,0,0,CarPart_Duck,clmpbq6vp0000mtx4cyyep6et
309,,6,99,0,Traffic light,2,4,,true,309,1,27,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,,0,28,0,0,0,0,CarPart_TrafficLight,clmpbq6vp0000mtx4cyyep6et
310,,6,99,0,Travel bag,2,1,,true,310,1,27,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,,0,8,0,0,0,0,CarPart_BigBag,clmpbq6vp0000mtx4cyyep6et
311,,6,99,0,Stop!',39,2,,true,311,1,27,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,,0,11,0,0,0,0,CarPart_Roadsign_01,clmpbq6vp0000mtx4cyyep6et
312,,6,99,0,You're trash!',39,2,,true,312,1,27,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,,0,11,0,0,0,0,CarPart_Roadsign_03,clmpbq6vp0000mtx4cyyep6et
313,,6,99,0,Everything is permitted',39,2,,true,313,1,27,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,,0,11,0,0,0,0,CarPart_Roadsign_02,clmpbq6vp0000mtx4cyyep6et
314,,6,99,0,No escape',39,2,,true,314,1,27,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,,0,11,0,0,0,0,CarPart_Roadsign_04,clmpbq6vp0000mtx4cyyep6et
315,,6,99,0,Stop and think',39,2,,true,315,1,27,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,,0,11,0,0,0,0,CarPart_Roadsign_06,clmpbq6vp0000mtx4cyyep6et
316,,6,99,0,Duckinator,2,4,,true,316,1,27,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,,0,29,0,0,0,0,CarPart_EvilDuck,clmpbq6vp0000mtx4cyyep6et
317,,6,99,0,Cantle bag,2,1,,true,317,1,27,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,,0,8,0,0,0,0,CarPart_LeatherBag,clmpbq6vp0000mtx4cyyep6et
318,,7,99,0,Material: Plate steel,10,3,,true,318,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,metal_KnightIron,clmpbq6vp0000mtx4cyyep6et
319,,7,99,0,Teutonic Eagle,10,2,,true,319,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_Teutonique_eagle,clmpbq6vp0000mtx4cyyep6et
320,,7,99,0,Teutonic Cross,10,2,,true,320,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_Teutonique_cross01,clmpbq6vp0000mtx4cyyep6et
321,,2,99,0,Spike-1,11,3,,true,321,1,32,10,0,0,0,5.9,305,4,0,0,0,0,0,4.3,0,0,0,810,0,18,0,0,,0,1100,6,0,0,0,CarPart_Gun_ClassicCrossbow,clmpbq6vp0000mtx4cyyep6et
322,,6,99,0,Bludgeon,2,6,,true,322,1,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,,0,17,0,0,0,0,CarPart_Knobstick,clmpbq6vp0000mtx4cyyep6et
323,,6,99,0,Huntsman's horn,38,3,,true,323,1,27,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,,0,23,0,0,0,0,CarPart_CarHorn_WarHorn,clmpbq6vp0000mtx4cyyep6et
324,,7,99,0,Teutonic Stripes,10,2,,true,324,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_Teutonique_stripes,clmpbq6vp0000mtx4cyyep6et
325,,6,99,0,Armored skull,2,6,,true,325,1,27,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,,0,19,0,0,0,0,CarPart_ArmorSkull,clmpbq6vp0000mtx4cyyep6et
326,,4,99,0,Gun-mount wheel,74,2,,true,326,1,26,0,0,0,0,0,132,0,0,0,0,0,50,0,0,0,0,85,0,0,0,0,,-8,90,0,0,750,0,CarPart_Wheel_Medieval,clmpbq6vp0000mtx4cyyep6et
327,,4,99,0,Gun-mount wheel ST,74,2,,true,327,1,26,0,0,0,0,0,132,0,0,0,0,0,50,0,0,0,0,85,0,0,0,0,,-15,90,0,0,415,0,CarPart_Wheel_Medieval_S,clmpbq6vp0000mtx4cyyep6et
335,,8,99,0,Uranium ore x10,25,1,,true,335,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Res_ClanMoney_10,clmpbq6vp0000mtx4cyyep6et
337,,8,99,0,Uranium ore x100,25,1,,true,337,100,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Res_ClanMoney_100,clmpbq6vp0000mtx4cyyep6et
341,,2,1,20,Firebug,37,5,,true,341,1,26,0,0,0,0,9.1,540,4,0,0,0,0,0,6.9,0,0,0,315,0,150,0,0,,0,2400,1,10,0,0,CarPart_Gun_Flamethrower_light,clmpbq6vp0000mtx4cyyep6et
342,,6,99,0,Joker',38,3,,true,342,1,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,,0,22,0,0,0,0,CarPart_CarHorn_Funny,clmpbq6vp0000mtx4cyyep6et
344,,6,99,0,Cucaracha',38,4,,true,344,1,27,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,,0,28,0,0,0,0,CarPart_CarHorn_Cucaracha,clmpbq6vp0000mtx4cyyep6et
345,,6,99,0,Titanic',38,4,,true,345,1,27,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,5,23,0,0,0,0,,0,39,0,0,0,0,CarPart_CarHorn_ShipLow,clmpbq6vp0000mtx4cyyep6et
346,,6,99,0,Pull Over',38,3,,true,346,1,27,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,,0,23,0,0,0,0,CarPart_CarHorn_PoliceShort,clmpbq6vp0000mtx4cyyep6et
347,,6,99,0,Full House 2',38,3,,true,347,1,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,,0,22,0,0,0,0,CarPart_CarHorn_Klaxon,clmpbq6vp0000mtx4cyyep6et
348,,6,99,0,Express',38,3,,true,348,1,27,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,,0,25,0,0,0,0,CarPart_CarHorn_Train,clmpbq6vp0000mtx4cyyep6et
353,,6,99,0,Buzzer,38,4,,true,353,1,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,,0,27,0,0,0,0,CarPart_CarHorn_Hell,clmpbq6vp0000mtx4cyyep6et
356,,6,99,0,Potemkin',38,4,,true,356,1,27,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,5,23,0,0,0,0,,0,39,0,0,0,0,CarPart_CarHorn_ShipHigh,clmpbq6vp0000mtx4cyyep6et
362,,6,99,0,Olifant',38,4,,true,362,1,27,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,,0,30,0,0,0,0,CarPart_CarHorn,clmpbq6vp0000mtx4cyyep6et
366,,8,1,0,Firebug flamethrower fragment,7,4,,true,366,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,CarPart_Gun_Flamethrower_light_Piece,clmpbq6vp0000mtx4cyyep6et
368,,8,99,0,Wanderer's container,8,2,,true,368,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Chest_rare_weapon,clmpbq6vp0000mtx4cyyep6et
369,,8,99,0,Pathfinder's container,8,3,,true,369,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Chest_epic_weapon,clmpbq6vp0000mtx4cyyep6et
370,,8,1,0,Repair Kit,42,1,,true,370,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Consumable_RepairKit,clmpbq6vp0000mtx4cyyep6et
371,,1,5,1,Jawbreaker,56,6,,true,371,1,26,0,10,0,8.4,0,410,0,0,0,0,0,0,0,0,0,0,3000,17500,0,60,0,,0,1100,0,0,6500,0,Chassis_Military,clmpbq6vp0000mtx4cyyep6et
372,,1,5,8,Humpback,56,3,,true,372,1,26,0,11,0,10,0,470,0,0,0,0,0,0,0,0,0,0,4000,20000,0,60,0,,0,1500,0,0,8000,0,Chassis_Maz,clmpbq6vp0000mtx4cyyep6et
373,,2,5,3,Sidekick,77,6,,true,373,1,26,0,0,0,0,0,141,4,0,0,0,0,0,0,0,0,0,256,0,4,0,0,,0,760,0,0,0,0,CarPart_WheelDroneDeployer,clmpbq6vp0000mtx4cyyep6et
374,,2,5,7,Clarinet TOW,117,3,,true,374,1,26,0,0,0,0,8.6,172,5,0,0,0,0,0,2.2,0,0,0,270,0,12,0,0,,0,1375,8.1,0,0,0,CarPart_Gun_GuidedMissile_Sniper,clmpbq6vp0000mtx4cyyep6et
375,,2,5,5,Caucasus,18,3,,true,375,1,27,6.8,0,0,0,4.1,284,4,0,0,0,0,0,6.8,0,0,0,743,0,0,0,0,,0,1100,2,4.3,0,0,CarPart_Gun_SmartMachinegun,clmpbq6vp0000mtx4cyyep6et
376,,1,99,0,Carapace,57,2,,true,376,1,26,0,10,0,8,0,440,0,0,0,0,0,0,0,0,0,0,3600,16000,0,50,0,,0,750,0,0,6000,0,Chassis_Panzer,clmpbq6vp0000mtx4cyyep6et
377,,1,99,0,Duster,55,1,,true,377,1,26,0,9,0,2.1,0,170,0,0,0,0,0,0,0,0,0,0,300,4000,0,95,0,,0,250,0,0,2000,0,Cabin_Buggy_Small,clmpbq6vp0000mtx4cyyep6et
378,,1,99,0,Fury,5,2,,true,378,1,26,0,10,0,4.5,0,310,0,0,0,0,0,0,0,0,0,0,950,9000,0,80,0,,0,750,0,0,4500,0,Chassis_Rage,clmpbq6vp0000mtx4cyyep6et
379,,4,3,2,Racing wheel ST,74,2,,true,379,1,26,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,,-15,75,0,0,585,0,CarPart_Wheel_Drag_S,clmpbq6vp0000mtx4cyyep6et
380,,4,5,2,APC wheel ST,73,6,,true,380,1,26,0,0,0,0,0,215,0,25,0,0,0,0,0,0,0,0,250,0,0,0,0,,-15,75,0,0,750,0,CarPart_WheelMilitary_S,clmpbq6vp0000mtx4cyyep6et
381,,1,99,0,Bear,5,2,,true,381,1,26,0,10,0,4.9,0,340,0,0,0,0,0,0,0,0,0,0,1150,9500,0,75,0,,0,750,0,0,4000,0,Cabin_ArmoredPickup,clmpbq6vp0000mtx4cyyep6et
382,,3,99,0,Golden Eagle,12,3,,true,382,1,26,0,0,0,0,0,425,1,0,0,0,0,0,0,0,0,0,500,2500,0,8,0,,40,275,0,0,0,120,CarPart_Engine_avia_front,clmpbq6vp0000mtx4cyyep6et
383,,4,3,2,Racing wheel,74,2,,true,383,1,26,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,,-8,75,0,0,1050,0,CarPart_Wheel_Drag,clmpbq6vp0000mtx4cyyep6et
384,,4,5,2,APC wheel,73,6,,true,384,1,26,0,0,0,0,0,215,0,25,0,0,0,0,0,0,0,0,250,0,0,0,0,,-8,75,0,0,1350,0,CarPart_WheelMilitary,clmpbq6vp0000mtx4cyyep6et
385,,4,5,6,ML 200,41,3,,true,385,1,29,0,0,0,0,0,810,0,25,0,0,50,0,0,0,0,0,900,0,0,0,40,,-20,400,0,0,2400,0,CarPart_MechaLeg,clmpbq6vp0000mtx4cyyep6et
386,,8,1,9,Storage expansion,42,4,,true,386,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Consumable_InventoryCapacity,clmpbq6vp0000mtx4cyyep6et
387,,8,1,9,Blueprint storage,42,4,,true,387,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Consumable_BlueprintSlot,clmpbq6vp0000mtx4cyyep6et
388,,4,1,0,Balloon tyre ST,74,2,,true,388,1,26,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,,-12,60,0,0,500,0,CarPart_Wheel_Baloon_S,clmpbq6vp0000mtx4cyyep6et
389,,4,3,2,Landing gear ST,74,2,,true,389,1,26,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,,-10,60,0,0,355,0,CarPart_Wheel_AviaSmall_S,clmpbq6vp0000mtx4cyyep6et
390,,4,1,0,Balloon tyre,74,2,,true,390,1,26,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,,-6,60,0,0,900,0,CarPart_Wheel_Baloon,clmpbq6vp0000mtx4cyyep6et
391,,2,5,9,Mandrake,43,4,,true,391,1,26,3,0,0,0,9.2,589,7,0,0,0,0,0,2,0,0,0,2430,0,5,0,0,,0,2800,10,0,0,0,CarPart_Gun_Mortar_Revert,clmpbq6vp0000mtx4cyyep6et
393,,7,99,0,Pattern: Graffiti Dusk,10,3,,true,393,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_StressTest01,clmpbq6vp0000mtx4cyyep6et
395,,4,3,2,Landing gear,74,2,,true,395,1,26,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,,-5,60,0,0,640,0,CarPart_Wheel_AviaSmall,clmpbq6vp0000mtx4cyyep6et
